blknr,PLR_ID,PLR_NAME,electricity_mwh_2022,electricity_mwh_2021,electricity_mwh_2020,district_heating_mwh_2022,district_heating_mwh_2021,district_heating_mwh_2020,gas_mwh_2022,gas_mwh_2021,gas_mwh_2020
111023,03701660,Bötzowstraße,3619.689,3461.487,3693.031,5829.118,6702.069,5682.925,9570.918,11360.198,10150.185
111024,03701660,Bötzowstraße,,,,,,,,,
111025,03701660,Bötzowstraße,624.998,628.763,630.106,2549.129,2845.388,2536.896,500.371,590.013,556.62
111026,03701660,Bötzowstraße,563.657,577.089,574.297,,,,2123.65,2490.943,2225.281
111027,03701660,Bötzowstraße,651.314,657.909,668.951,,,,2960.829,3511.676,3098.995
111029,03701660,Bötzowstraße,,,,,,,,,
111030,03701660,Bötzowstraße,,,,,,,,,
111031,03701660,Bötzowstraße,690.259,709.192,704.682,1056.764,1224.487,1193.021,1938.483,2348.067,2162.035
111032,03701660,Bötzowstraße,609.7,633.975,660.837,,,,2469.0,2907.643,2511.024
111033,03701660,Bötzowstraße,791.079,785.75,1035.222,577.296,690.849,616.058,3558.322,4185.729,3680.215
111034,03701660,Bötzowstraße,,,,,,,,,
111502,03701660,Bötzowstraße,,,,,,,,,
111503,03701660,Bötzowstraße,,,,,,,,,
111504,03701660,Bötzowstraße,,,,,,,,,
111505,03701660,Bötzowstraße,,,,,,,,,
111506,03701660,Bötzowstraße,,,,,,,,,
111601,03701660,Bötzowstraße,511.225,528.616,508.517,1293.141,1526.078,1356.834,964.488,952.037,779.401
111602,03701660,Bötzowstraße,496.506,503.284,487.675,1417.859,1646.082,1437.026,971.477,1210.286,1066.563
112003,03601453,Alter Schlachthof,645.813,615.107,652.319,,,,,,
112004,03601453,Alter Schlachthof,108.116,110.323,109.31,295.39,383.97,348.852,,,
112005,03601453,Alter Schlachthof,107.298,104.654,97.991,420.306,494.87,418.287,,,
112006,03601453,Alter Schlachthof,113.101,112.422,100.124,276.37,321.837,307.905,,,
112007,03601453,Alter Schlachthof,199.752,199.334,212.787,,,,,,
112008,03601453,Alter Schlachthof,388.565,404.039,372.111,857.283,1008.057,937.645,,,
112009,03601453,Alter Schlachthof,100.533,100.679,98.841,360.36,394.55,387.5,,,
112600,03601453,Alter Schlachthof,,,,,,,,,
112601,03601453,Alter Schlachthof,2172.172,,,,,,,,
112602,03601453,Alter Schlachthof,323.182,342.892,324.222,,,,,,
112603,03601453,Alter Schlachthof,,,,,,,,,
112604,03601453,Alter Schlachthof,142.257,162.903,96.856,477.704,237.75,415.024,,,
112606,03601453,Alter Schlachthof,169.589,159.9,145.58,522.245,595.946,,,,
112608,03601453,Alter Schlachthof,1071.403,1091.094,1146.766,2107.98,2168.864,1753.66,,,
112610,03601453,Alter Schlachthof,,,,,,,,,
112612,03601453,Alter Schlachthof,252.877,290.139,265.098,,,,,,
112613,03601453,Alter Schlachthof,317.165,340.857,304.722,402.182,1126.623,979.69,,,
112614,03601453,Alter Schlachthof,687.756,499.257,356.706,1681.696,1511.778,1067.166,,,
112617,03601453,Alter Schlachthof,249.951,273.833,245.282,,,,,,
112621,03601453,Alter Schlachthof,3979.518,2876.936,3005.56,,,,,,
112622,03601453,Alter Schlachthof,760.422,672.992,750.384,1322.715,1389.901,1528.602,,,
112623,03601453,Alter Schlachthof,444.11,479.409,440.437,,,,,,
112624,03601453,Alter Schlachthof,280.015,303.878,278.921,,,,,,
112625,03601453,Alter Schlachthof,137.924,194.951,194.476,680.887,648.04,445.108,,,
112626,03601453,Alter Schlachthof,199.855,218.597,207.235,244.115,257.47,207.432,,,
112627,03601453,Alter Schlachthof,,,,93.392,93.392,92.142,,,
112629,03601453,Alter Schlachthof,1654.586,,,722.535,609.337,618.974,,,
112901,03601453,Alter Schlachthof,,,,,,,,,
112902,03601453,Alter Schlachthof,,,,,,,,,
113002,02400520,Barnimkiez,,,,,,,,,
113004,02400520,Barnimkiez,,,,,,,,,
113005,02400520,Barnimkiez,,,,,,,,,
114001,02400520,Barnimkiez,2587.321,2220.018,2269.327,3881.785,3658.534,3493.208,265.985,300.8,250.638
114002,02400520,Barnimkiez,3605.576,3211.975,3551.753,1924.317,2128.527,1026.203,,,
114003,02400520,Barnimkiez,949.441,934.832,980.89,,,,469.574,542.697,464.114
114004,02400520,Barnimkiez,870.734,868.549,871.974,2626.908,3113.973,2706.143,68.12,79.469,74.943
114008,02400520,Barnimkiez,491.517,509.285,504.883,1330.349,1571.736,1397.013,375.181,445.848,379.35
114011,02400520,Barnimkiez,273.636,282.611,283.186,,,,508.905,644.281,539.749
114012,02400520,Barnimkiez,,,,,,,,,
114013,02400520,Barnimkiez,1197.529,1177.509,1158.513,3310.987,4043.216,3556.084,68.952,77.871,75.028
114014,02400520,Barnimkiez,652.2,648.021,666.821,,,,,,
114038,02400520,Barnimkiez,436.78,444.965,443.675,1250.069,1488.862,1349.087,,,
114039,02400520,Barnimkiez,,,,,,,,,
114506,02400520,Barnimkiez,,,,,,,,,
114604,02400520,Barnimkiez,1218.131,1202.173,1194.478,3811.296,4443.765,3830.569,102.218,112.391,105.205
113003,02400522,Richard-Sorge-Viertel,486.598,521.393,509.522,,,,1842.883,2143.893,1986.242
114035,02400522,Richard-Sorge-Viertel,759.453,738.854,722.628,3556.042,4295.516,3755.234,512.668,618.106,541.616
114036,02400522,Richard-Sorge-Viertel,539.741,554.514,544.327,1518.472,1787.947,1631.361,1549.734,1817.091,1608.602
114037,02400522,Richard-Sorge-Viertel,1229.585,1240.068,1290.764,3759.013,4394.527,3865.365,570.532,596.084,544.244
114510,02400522,Richard-Sorge-Viertel,,,,,,,,,
114511,02400522,Richard-Sorge-Viertel,,,,,,,,,
114512,02400522,Richard-Sorge-Viertel,,,,,,,,,
114513,02400522,Richard-Sorge-Viertel,,,,,,,,,
115001,02400522,Richard-Sorge-Viertel,2707.64,2653.554,2770.814,4561.302,5398.225,4607.781,505.123,427.706,453.732
115002,02400522,Richard-Sorge-Viertel,,,,,,,,,
115003,02400522,Richard-Sorge-Viertel,927.563,948.947,924.337,1028.433,1100.066,1071.812,2874.502,3392.538,3065.584
115004,02400522,Richard-Sorge-Viertel,707.561,727.107,702.671,1747.084,1981.29,1826.819,1329.234,1570.343,1386.348
115005,02400522,Richard-Sorge-Viertel,940.381,848.052,903.769,909.815,1089.187,926.386,2414.145,2784.872,2560.255
115006,02400522,Richard-Sorge-Viertel,737.126,755.727,721.977,1483.709,1774.362,1589.058,1646.277,1864.624,1693.7
115007,02400522,Richard-Sorge-Viertel,1775.713,1820.516,1835.715,2036.14,2388.306,2046.014,6249.661,6751.827,6070.809
115008,02400522,Richard-Sorge-Viertel,,,,,,,,,
115501,02400522,Richard-Sorge-Viertel,,,,,,,,,
115502,02400522,Richard-Sorge-Viertel,,,,,,,,,
115505,02400522,Richard-Sorge-Viertel,,,,,,,,,
115601,02400522,Richard-Sorge-Viertel,813.685,804.897,819.245,2705.89,3082.599,2889.648,2000.869,2275.041,2107.63
115602,02400522,Richard-Sorge-Viertel,1537.756,1556.681,1559.15,1822.461,2045.076,1859.313,1035.548,1245.586,1148.43
115603,02400522,Richard-Sorge-Viertel,1450.987,1256.801,1338.388,3043.207,3550.814,2332.883,2543.099,2186.608,3303.34
114006,02400521,Friedenstraße,430.056,437.883,473.26,1664.299,1846.835,1672.401,,,
114017,02400521,Friedenstraße,1760.818,1768.918,1847.437,5045.293,5339.546,3805.975,230.767,204.288,232.782
114019,02400521,Friedenstraße,417.1,432.017,470.645,,,,20.095,16.916,16.364
114021,02400521,Friedenstraße,3599.874,3257.093,3234.065,4646.111,5074.636,4438.549,3272.775,3464.299,3296.72
114022,02400521,Friedenstraße,1038.65,1032.673,996.252,2710.266,3133.324,2746.192,2106.702,2331.099,2078.35
114024,02400521,Friedenstraße,362.211,359.787,357.791,574.03,633.003,563.141,703.195,869.106,757.631
114027,02400521,Friedenstraße,906.862,756.168,773.936,1298.315,1479.178,1329.173,2122.419,2464.083,2162.178
114028,02400521,Friedenstraße,921.892,938.356,924.655,2610.738,3103.1,2818.111,,,
114031,02400521,Friedenstraße,440.643,466.804,382.874,880.987,1106.01,782.429,,492.795,431.028
114032,02400521,Friedenstraße,1424.703,930.201,935.924,1399.318,1627.743,1453.741,1038.888,1108.374,922.986
114033,02400521,Friedenstraße,1272.808,1275.59,1222.332,3547.436,4154.883,2368.461,1720.213,1921.848,1606.825
114501,02400521,Friedenstraße,,,,,,,,,
114503,02400521,Friedenstraße,,,,,,,,,
114507,02400521,Friedenstraße,,,,,,,,,
114509,02400521,Friedenstraße,,,,,,,,,
114515,02400521,Friedenstraße,,,,,,,,,
114601,02400521,Friedenstraße,536.427,501.698,526.055,1613.876,2008.145,1661.004,,,
114602,02400521,Friedenstraße,245.455,244.18,214.793,597.054,670.498,,430.23,477.788,464.431
114603,02400521,Friedenstraße,1223.192,1238.087,1292.188,3170.652,3656.458,3195.549,437.138,481.932,436.448
114605,02400521,Friedenstraße,592.34,596.189,602.974,2438.27,2771.43,2485.21,120.018,107.378,115.116
117505,02400521,Friedenstraße,,,,,,,,,
117506,02400521,Friedenstraße,,,,,,,,,
117507,02400521,Friedenstraße,,,,,,,,,
117508,02400521,Friedenstraße,,,,,,,,,
117509,02400521,Friedenstraße,,,,,,,,,
115012,02500726,Hausburgviertel,928.082,997.645,952.475,1873.341,2204.183,1976.771,1209.743,1418.793,1269.602
115013,02500726,Hausburgviertel,1152.513,1094.228,1125.903,2219.428,2417.886,2219.665,2370.999,2865.056,2645.414
115014,02500726,Hausburgviertel,958.104,956.7,924.177,,,,4322.871,5041.259,4485.06
115015,02500726,Hausburgviertel,857.075,947.942,832.762,,,,4676.663,5447.139,4695.501
115016,02500726,Hausburgviertel,541.398,588.795,584.534,1240.076,1491.314,1347.748,908.916,1007.177,921.905
115017,02500726,Hausburgviertel,396.427,389.662,387.17,1280.394,1501.793,1349.591,602.025,670.787,630.428
115018,02500726,Hausburgviertel,1377.557,1450.043,1432.514,,,,5713.33,6620.806,6220.541
115019,02500726,Hausburgviertel,1084.6,1104.275,1035.103,,,,4441.036,5228.645,4639.542
115020,02500726,Hausburgviertel,905.653,940.876,929.159,,,,4342.982,5068.281,4381.181
115021,02500726,Hausburgviertel,1068.124,1064.717,1072.211,,,,4508.3,5335.529,4874.298
115022,02500726,Hausburgviertel,1065.01,1067.431,1115.424,855.73,1022.407,707.945,3672.867,4130.955,3691.478
115512,02500726,Hausburgviertel,,,,,,,,,
115513,02500726,Hausburgviertel,,,,,,,,,
115514,02500726,Hausburgviertel,,,,,,,,,
115515,02500726,Hausburgviertel,,,,,,,,,
115023,02500727,Forckenbeckplatz,772.849,790.784,799.399,2101.055,2488.189,2169.024,2102.148,2038.018,1831.812
115024,02500727,Forckenbeckplatz,1122.245,1060.766,1061.792,1544.548,1754.82,1577.133,2515.679,2964.663,2647.533
115025,02500727,Forckenbeckplatz,6266.593,5870.625,5635.234,9430.094,10936.348,9859.882,5438.757,6147.733,5584.567
115026,02500727,Forckenbeckplatz,420.204,419.691,404.238,1488.494,1786.732,1681.644,597.584,806.708,726.622
115027,02500727,Forckenbeckplatz,,,,,,,,,
115028,02500727,Forckenbeckplatz,703.974,698.64,681.433,2151.823,2604.896,2183.99,1519.124,1817.553,1595.632
115029,02500727,Forckenbeckplatz,939.028,928.928,894.588,1586.696,1795.712,1581.562,2257.663,2768.454,2405.889
115504,02500727,Forckenbeckplatz,,,,,,,,,
115507,02500727,Forckenbeckplatz,,,,,,,,,
115509,02500727,Forckenbeckplatz,,,,,,,,,
115510,02500727,Forckenbeckplatz,,,,,,,,,
115511,02500727,Forckenbeckplatz,,,,,,,,,
115516,02500727,Forckenbeckplatz,,,,,,,,,
115031,02500728,Samariterviertel,621.053,621.363,613.591,,,,2557.185,3056.451,2790.738
115032,02500728,Samariterviertel,1522.32,1511.425,1663.651,1321.818,1498.777,1336.124,5477.746,6249.266,5561.554
115033,02500728,Samariterviertel,959.821,940.682,933.773,2377.395,2735.827,2470.735,2410.614,2966.108,2556.697
115034,02500728,Samariterviertel,1334.447,1313.76,1323.36,2824.957,3169.313,2933.205,2539.612,3250.585,2896.672
115035,02500728,Samariterviertel,3126.639,3066.999,3180.972,3967.418,4821.271,4344.767,3545.041,3966.881,3603.531
115036,02500728,Samariterviertel,1115.449,1133.632,1100.827,993.963,1145.423,1003.926,2830.088,3240.487,2818.118
115037,02500728,Samariterviertel,1068.331,1041.088,1016.375,1780.916,2067.71,1836.668,2621.768,2942.358,2525.164
115041,02500728,Samariterviertel,955.903,887.124,851.901,683.4,799.775,706.515,3414.328,4014.26,3822.874
115044,02500728,Samariterviertel,,,,,,,,,
115045,02500728,Samariterviertel,656.057,637.632,640.531,1113.438,1316.019,1180.827,1499.412,1776.143,1559.516
115046,02500728,Samariterviertel,1246.867,1240.15,1227.298,2858.167,3220.332,2419.645,1844.686,1900.43,1770.794
115047,02500728,Samariterviertel,2833.016,2729.864,2778.326,3275.267,3437.978,2422.097,3147.539,3809.699,3605.215
115038,02500729,Pettenkofer Straße,377.77,389.293,366.495,461.493,511.917,458.815,1404.917,1508.729,1461.654
115039,02500729,Pettenkofer Straße,369.641,363.931,344.547,,,,1058.25,1225.714,1062.399
115042,02500729,Pettenkofer Straße,879.061,820.705,818.613,1999.684,2355.425,2140.606,1301.195,1493.552,1461.428
115043,02500729,Pettenkofer Straße,434.377,544.5,604.776,,,,700.171,1189.206,907.191
115048,02500729,Pettenkofer Straße,612.722,603.433,602.482,1270.025,1525.876,1277.134,1083.09,1290.317,1107.331
115049,02500729,Pettenkofer Straße,1403.296,1500.258,1456.356,4349.024,4789.047,4474.446,1340.13,1515.073,1407.232
115050,02500729,Pettenkofer Straße,1347.068,1340.422,1317.756,2427.319,3292.729,2616.514,832.518,893.028,838.238
115051,02500729,Pettenkofer Straße,,,,,,,,,
115052,02500729,Pettenkofer Straße,3169.491,3437.474,3842.041,4901.261,5783.923,4876.646,840.517,1070.691,946.928
115053,02500729,Pettenkofer Straße,667.763,684.897,688.286,1835.337,2016.982,1820.719,259.593,295.645,300.514
115054,02500729,Pettenkofer Straße,1607.405,1665.536,2257.349,,,,,,
115901,02500729,Pettenkofer Straße,1472.354,1432.292,1575.852,,,,,196.163,202.186
